loc_rowid,pl_name,hostname,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,sy_dist,sy_disterr1,sy_disterr2
3077,Kepler-1786 b,Kepler-1786,1,1,2021,78.54609680,,,0,0.365900,,,0,3.163,,,0,10.10000,,,0,863.9090000,13.3030000,-13.3030000
3078,Kepler-1787 b,Kepler-1787,1,1,2021,39.31370163,,,0,0.227000,,,0,2.319,,,0,5.99000,,,0,778.6020000,13.0170000,-12.6040000
3079,Kepler-1788 b,Kepler-1788,1,1,2021,2.80012012,,,0,0.034300,,,0,2.379,,,0,6.25000,,,0,560.4450000,8.1590000,-7.9330000
3080,Kepler-1789 b,Kepler-1789,1,1,2021,80.23190308,,,0,0.354300,,,0,2.831,,,0,8.40000,,,0,611.4610000,7.9180000,-7.7220000
3081,Kepler-179 b,Kepler-179,1,2,2014,2.73592600,0.00000800,-0.00000800,0,0.036000,,,0,1.640,0.680,-0.680,0,3.33000,,,0,605.6800000,6.5650000,-6.5650000
3082,Kepler-179 c,Kepler-179,1,2,2014,6.40013000,0.00001700,-0.00001700,0,0.064000,,,0,2.000,0.810,-0.810,0,4.66000,,,0,605.6800000,6.5650000,-6.5650000
3083,Kepler-1790 b,Kepler-1790,1,1,2021,31.58889961,,,0,0.197000,,,0,3.145,,,0,10.00000,,,0,1070.1700000,21.8400000,-20.9900000
3084,Kepler-1791 b,Kepler-1791,1,1,2021,7.72086000,,,0,0.076100,,,0,3.121,,,0,9.91000,,,0,602.2180000,,
3085,Kepler-1792 b,Kepler-1792,1,1,2021,4.19577980,,,0,0.048800,,,0,2.520,,,0,6.89000,,,0,601.0290000,9.8240000,-9.5190000
3086,Kepler-1793 b,Kepler-1793,1,1,2021,8.77999973,,,0,0.078700,,,0,3.790,,,0,13.80000,,,0,1189.8800000,53.5700000,-53.5700000
3087,Kepler-1794 b,Kepler-1794,1,1,2021,9.76298046,,,0,0.082100,,,0,1.794,,,0,3.87000,,,0,561.2290000,10.5630000,-10.1870000
3088,Kepler-1795 b,Kepler-1795,1,1,2021,13.36019993,,,0,0.100200,,,0,1.663,,,0,3.40000,,,0,,,
3089,Kepler-1796 b,Kepler-1796,1,1,2021,29.45579910,,,0,0.187900,,,0,2.750,,,0,8.00000,,,0,825.8830000,15.4740000,-14.9240000
3090,Kepler-1797 b,Kepler-1797,1,1,2021,23.35939980,,,0,0.163700,,,0,3.058,,,0,9.58000,,,0,1338.4900000,41.1950000,-41.1950000
3091,Kepler-1798 b,Kepler-1798,1,1,2021,16.85589981,,,0,0.108200,,,0,2.309,,,0,5.94000,,,0,395.1960000,6.0225000,-6.0225000
3092,Kepler-1799 b,Kepler-1799,1,1,2021,11.92969990,,,0,0.102800,,,0,4.128,,,0,15.90000,,,0,2254.6900000,160.3700000,-140.8500000
3093,Kepler-18 b,Kepler-18,1,3,2011,3.50472500,0.00002800,-0.00002800,0,0.044700,0.000600,-0.000600,0,2.000,0.100,-0.100,0,6.90000,3.40000,-3.40000,0,433.0470000,3.2040000,-3.1580000
3094,Kepler-18 c,Kepler-18,1,3,2011,7.64159000,0.00003000,-0.00003000,0,0.075200,0.001100,-0.001100,0,5.490,0.260,-0.260,0,17.30000,1.90000,-1.90000,0,433.0470000,3.2040000,-3.1580000
3095,Kepler-18 d,Kepler-18,1,3,2011,14.85888000,0.00004000,-0.00004000,0,0.117200,0.001700,-0.001700,0,6.980,0.330,-0.330,0,16.40000,1.40000,-1.40000,0,433.0470000,3.2040000,-3.1580000
3096,Kepler-180 b,Kepler-180,1,2,2014,13.81712400,0.00015500,-0.00015500,0,0.109000,,,0,1.500,0.670,-0.670,0,2.86000,,,0,695.6500000,8.6460000,-8.4400000
3097,Kepler-180 c,Kepler-180,1,2,2014,41.88577500,0.00022800,-0.00022800,0,0.229000,,,0,3.010,1.340,-1.340,0,9.32000,,,0,695.6500000,8.6460000,-8.4400000
3098,Kepler-1800 b,Kepler-1800,1,1,2021,4.56202984,,,0,0.059200,,,0,0.997,,,0,0.96100,,,0,350.4550000,2.1050000,-2.0810000
3099,Kepler-1801 b,Kepler-1801,1,2,2021,10.44089985,,,0,0.091500,,,0,2.709,,,0,7.80000,,,0,839.3320000,15.9560000,-15.3800000
3100,Kepler-1801 c,Kepler-1801,1,2,2023,116.58318300,0.00223100,-0.00223100,0,0.457200,,,0,2.910,0.830,-0.420,0,8.80000,,,0,839.3320000,15.9560000,-15.3800000
3101,Kepler-1802 b,Kepler-1802,1,2,2021,15.45020008,,,0,0.066200,,,0,1.671,,,0,3.43000,,,0,636.6940000,49.1220000,-42.6460000
3102,Kepler-1802 c,Kepler-1802,1,2,2021,33.13610077,,,0,0.174800,,,0,2.322,,,0,6.00000,,,0,636.6940000,49.1220000,-42.6460000
3103,Kepler-1804 b,Kepler-1804,1,1,2021,12.28849983,,,0,0.101700,,,0,1.596,,,0,3.18000,,,0,434.4560000,5.7100000,-5.5670000
3104,Kepler-1805 b,Kepler-1805,1,1,2021,8.84794044,,,0,0.069900,,,0,1.545,,,0,3.00000,,,0,221.6390000,1.2465000,-1.2465000
3105,Kepler-1806 b,Kepler-1806,1,1,2021,9.03332043,,,0,0.081300,,,0,2.356,,,0,6.15000,,,0,978.0660000,34.5340000,-32.2930000
3106,Kepler-1807 b,Kepler-1807,1,1,2021,10.86060047,,,0,0.098800,,,0,2.704,,,0,7.77000,,,0,1299.3200000,29.8900000,-29.8900000
3107,Kepler-1808 b,Kepler-1808,1,1,2021,23.34040070,,,0,0.146700,,,0,3.025,,,0,9.40000,,,0,1022.0100000,28.1400000,-26.6910000
3108,Kepler-1809 b,Kepler-1809,1,1,2021,3.75729990,,,0,0.043500,,,0,1.513,,,0,2.90000,,,0,409.6020000,3.3295000,-3.3295000
3109,Kepler-181 b,Kepler-181,1,2,2014,3.13787300,0.00001300,-0.00001300,0,0.040000,,,0,1.270,0.620,-0.620,0,2.15000,,,0,609.2830000,7.9460000,-7.9460000
3110,Kepler-181 c,Kepler-181,1,2,2014,4.30214900,0.00000800,-0.00000800,0,0.049000,,,0,1.990,0.980,-0.980,0,4.62000,,,0,609.2830000,7.9460000,-7.9460000
3111,Kepler-1810 b,Kepler-1810,1,1,2021,101.13300320,,,0,0.413700,,,0,3.918,,,0,14.60000,,,0,1009.8700000,29.4550000,-29.4550000
3112,Kepler-1811 b,Kepler-1811,1,1,2021,76.42230225,,,0,0.346200,,,0,3.848,,,0,14.10000,,,0,1390.5600000,53.5300000,-49.7700000
3113,Kepler-1812 b,Kepler-1812,1,1,2021,7.16521978,,,0,0.076500,,,0,2.325,,,0,6.01000,,,0,1409.1900000,59.2600000,-54.7400000
3114,Kepler-1813 b,Kepler-1813,1,1,2021,2.81816006,,,0,0.036400,,,0,1.413,,,0,2.58000,,,0,,,
3115,Kepler-1814 b,Kepler-1814,1,2,2021,2.93535996,,,0,0.037100,,,0,2.370,,,0,6.21000,,,0,726.3460000,15.2670000,-14.6610000
3116,Kepler-1814 c,Kepler-1814,1,2,2023,0.62628177,0.00000104,-0.00000104,0,0.013300,,,0,1.760,0.130,-0.180,0,3.75000,,,0,726.3460000,15.2670000,-14.6610000
3117,Kepler-1815 b,Kepler-1815,1,1,2021,12.19139957,,,0,0.098400,,,0,2.749,,,0,7.99000,,,0,1006.6300000,33.1300000,-31.1100000
3118,Kepler-1816 b,Kepler-1816,1,1,2021,91.50099945,,,0,0.364800,,,0,1.968,,,0,4.53000,,,0,437.8230000,3.5990000,-3.5990000
3119,Kepler-1817 b,Kepler-1817,1,1,2021,44.29919815,,,0,0.234800,,,0,2.273,,,0,5.79000,,,0,748.5690000,12.9720000,-12.5450000
3120,Kepler-1818 b,Kepler-1818,1,1,2021,4.64490986,,,0,0.055000,,,0,1.714,,,0,3.58000,,,0,1034.5900000,22.7500000,-21.8200000
3121,Kepler-1819 b,Kepler-1819,1,1,2021,16.48690033,,,0,0.133700,,,0,3.904,,,0,14.50000,,,0,1363.1900000,52.7400000,-49.0000000
3122,Kepler-182 b,Kepler-182,1,2,2014,9.82579200,0.00006200,-0.00006200,0,0.096000,,,0,2.580,1.180,-1.180,0,7.18000,,,0,1549.0900000,50.5300000,-50.5300000
3123,Kepler-182 c,Kepler-182,1,2,2014,20.68434200,0.00009700,-0.00009700,0,0.157000,,,0,3.430,1.530,-1.530,0,11.60000,,,0,1549.0900000,50.5300000,-50.5300000
3124,Kepler-1820 b,Kepler-1820,1,1,2021,31.03249931,,,0,0.196400,,,0,3.119,,,0,9.90000,,,0,1425.3900000,59.7000000,-55.1500000
3125,Kepler-1821 b,Kepler-1821,1,1,2021,16.45809937,,,0,0.124400,,,0,2.592,,,0,7.24000,,,0,799.6990000,12.0365000,-12.0365000
3126,Kepler-1822 b,Kepler-1822,1,1,2021,22.13339996,,,0,0.141600,,,0,2.648,,,0,7.50000,,,0,897.5970000,30.6990000,-28.7660000
3127,Kepler-1823 b,Kepler-1823,1,1,2021,21.10339928,,,0,0.152800,,,0,2.086,,,0,5.00000,,,0,724.9710000,8.5240000,-8.3310000
3128,Kepler-1824 b,Kepler-1824,1,1,2021,95.61100006,,,0,0.426700,,,0,2.381,,,0,6.26000,,,0,1040.1000000,26.4100000,-25.1500000
3129,Kepler-1825 b,Kepler-1825,1,1,2021,1.02586997,,,0,0.018700,,,0,1.422,,,0,2.61000,,,0,430.2540000,3.3440000,-3.3440000
3130,Kepler-1826 b,Kepler-1826,1,1,2021,1.61536002,,,0,0.021300,,,0,1.475,,,0,2.78000,,,0,336.9520000,3.1575000,-3.1575000
3131,Kepler-1827 b,Kepler-1827,1,1,2021,3.70061994,,,0,0.045500,,,0,1.856,,,0,4.10000,,,0,686.4610000,7.8630000,-7.8630000
3132,Kepler-1828 b,Kepler-1828,1,1,2021,10.27379990,,,0,0.092400,,,0,2.116,,,0,5.13000,,,0,871.8100000,17.8935000,-17.8935000
3133,Kepler-1829 b,Kepler-1829,1,1,2021,5.18671989,,,0,0.055900,,,0,2.479,,,0,6.71000,,,0,679.9210000,9.7340000,-9.4670000
3134,Kepler-183 b,Kepler-183,1,2,2014,5.68794500,0.00002000,-0.00002000,0,0.064000,,,0,2.060,0.890,-0.890,0,4.90000,,,0,1050.6400000,27.6900000,-27.6900000
3135,Kepler-183 c,Kepler-183,1,2,2014,11.63707100,0.00005500,-0.00005500,0,0.103000,,,0,2.270,0.980,-0.980,0,35.70000,30.90000,-24.20000,0,1050.6400000,27.6900000,-27.6900000
3136,Kepler-1830 b,Kepler-1830,1,1,2021,56.49330139,,,0,0.325900,,,0,3.330,,,0,11.10000,,,0,1056.8800000,19.1850000,-19.1850000
3137,Kepler-1831 b,Kepler-1831,1,1,2021,5.78387022,,,0,0.065500,,,0,1.970,,,0,4.54000,,,0,1053.4900000,20.9700000,-20.1900000
3138,Kepler-1832 b,Kepler-1832,1,1,2021,3.13878989,,,0,0.037000,,,0,1.227,,,0,2.02000,,,0,486.1740000,5.3715000,-5.3715000
3139,Kepler-1833 b,Kepler-1833,1,1,2021,6.89212990,,,0,0.077100,,,0,1.300,,,0,2.24000,,,0,591.6020000,7.5830000,-7.3960000
3140,Kepler-1834 b,Kepler-1834,1,2,2021,4.60301018,,,0,0.049600,,,0,1.459,,,0,2.73000,,,0,500.3950000,8.3260000,-8.0630000
3141,Kepler-1834 c,Kepler-1834,1,2,2023,0.76669152,0.00000127,-0.00000127,0,0.015000,,,0,1.220,0.050,-0.080,0,1.98000,,,0,500.3950000,8.3260000,-8.0630000
3142,Kepler-1835 b,Kepler-1835,1,1,2021,11.96409988,,,0,0.099700,,,0,3.534,,,0,12.20000,,,0,1404.3800000,54.7000000,-50.8200000
3143,Kepler-1836 b,Kepler-1836,1,1,2021,5.25416994,,,0,0.060200,,,0,2.553,,,0,7.05000,,,0,1472.6200000,71.7700000,-65.5000000
3144,Kepler-1837 b,Kepler-1837,1,1,2021,5.90608978,,,0,0.065000,,,0,2.067,,,0,4.92000,,,0,1229.1800000,48.3100000,-44.8500000
3145,Kepler-1838 b,Kepler-1838,1,1,2021,12.14680004,,,0,0.109600,,,0,1.660,,,0,3.40000,,,0,451.2420000,4.8660000,-4.7650000
3146,Kepler-1839 b,Kepler-1839,1,1,2021,5.05675983,,,0,0.058300,,,0,1.949,,,0,4.46000,,,0,1136.6000000,24.9800000,-23.9500000
3147,Kepler-184 b,Kepler-184,1,3,2014,10.68757600,0.00002500,-0.00002500,0,0.092000,,,0,2.360,1.330,-1.330,0,6.17000,,,0,610.3260000,6.0115000,-6.0115000
3148,Kepler-184 c,Kepler-184,1,3,2014,20.30300500,0.00008700,-0.00008700,0,0.141000,,,0,1.970,1.110,-1.110,0,8.80000,7.40000,-5.70000,0,610.3260000,6.0115000,-6.0115000
3149,Kepler-184 d,Kepler-184,1,3,2014,29.02235800,0.00017600,-0.00017600,0,0.179000,,,0,2.490,1.410,-1.410,0,6.76000,,,0,610.3260000,6.0115000,-6.0115000
3150,Kepler-1840 b,Kepler-1840,1,1,2021,131.19000240,,,0,0.464400,,,0,2.778,,,0,8.13000,,,0,513.1070000,6.7205000,-6.7205000
3151,Kepler-1841 b,Kepler-1841,1,1,2021,25.88599968,,,0,0.160600,,,0,1.489,,,0,2.82000,,,0,631.7000000,7.4220000,-7.2550000
3152,Kepler-1842 b,Kepler-1842,1,1,2021,14.02639961,,,0,0.116000,,,0,2.354,,,0,6.14000,,,0,923.5510000,19.2330000,-18.4780000
3153,Kepler-1843 b,Kepler-1843,1,1,2021,25.54339981,,,0,0.171000,,,0,2.709,,,0,7.80000,,,0,784.6250000,14.0230000,-14.0230000
3154,Kepler-1844 b,Kepler-1844,1,1,2021,3.92451000,,,0,0.047800,,,0,3.036,,,0,9.46000,,,0,1804.3600000,133.0300000,-116.2100000
3155,Kepler-1845 b,Kepler-1845,1,1,2021,11.60649967,,,0,0.088500,,,0,2.438,,,0,6.52000,,,0,710.7240000,17.0450000,-17.0450000
3156,Kepler-1846 b,Kepler-1846,1,1,2021,14.82009983,,,0,0.108900,,,0,1.764,,,0,3.76000,,,0,374.6150000,2.4155000,-2.4155000
3157,Kepler-1847 b,Kepler-1847,1,1,2021,11.12969971,,,0,0.098900,,,0,2.745,,,0,7.97000,,,0,1693.8600000,128.5700000,-111.9100000
3158,Kepler-1848 b,Kepler-1848,1,1,2021,5.60402012,,,0,0.056300,,,0,1.409,,,0,2.57000,,,0,309.6960000,1.5180000,-1.5040000
3159,Kepler-1849 b,Kepler-1849,1,1,2021,57.29290009,,,0,0.259700,,,0,2.387,,,0,6.29000,,,0,631.8840000,11.7520000,-11.3370000
3160,Kepler-185 b,Kepler-185,1,2,2014,1.63290000,0.00000500,-0.00000500,0,0.026000,,,0,1.170,0.670,-0.670,0,1.71000,,,0,466.7350000,4.7440000,-4.6520000
3161,Kepler-185 c,Kepler-185,1,2,2014,20.72904200,0.00009700,-0.00009700,0,0.139000,,,0,2.020,1.170,-1.170,0,4.74000,,,0,466.7350000,4.7440000,-4.6520000
3162,Kepler-1850 b,Kepler-1850,1,1,2021,1.38580000,,,0,0.020600,,,0,0.729,,,0,0.31300,,,0,250.1990000,1.3330000,-1.3190000
3163,Kepler-1851 b,Kepler-1851,1,1,2021,12.02289963,,,0,0.101600,,,0,3.900,,,0,14.50000,,,0,1589.8100000,75.4100000,-69.0000000
3164,Kepler-1852 b,Kepler-1852,1,1,2021,7.97094011,,,0,0.076200,,,0,1.886,,,0,4.22000,,,0,772.4810000,15.6930000,-15.0910000
3165,Kepler-1853 b,Kepler-1853,1,1,2021,48.88819885,,,0,0.239500,,,0,1.519,,,0,2.92000,,,0,562.3480000,8.6730000,-8.4180000
3166,Kepler-1854 b,Kepler-1854,1,1,2021,39.83110046,,,0,0.211900,,,0,2.587,,,0,7.21000,,,0,423.3480000,,
3167,Kepler-1855 b,Kepler-1855,1,1,2021,0.72733098,,,0,0.011500,,,0,1.216,,,0,1.96000,,,0,,,
3168,Kepler-1856 b,Kepler-1856,1,1,2021,1.30200005,,,0,0.021500,,,0,1.734,,,0,3.66000,,,0,848.7600000,24.0920000,-22.8210000
3169,Kepler-1857 b,Kepler-1857,1,1,2021,8.94340992,,,0,0.080700,,,0,1.961,,,0,4.50000,,,0,853.2750000,17.3490000,-16.6830000
3170,Kepler-1858 b,Kepler-1858,1,1,2021,88.07160187,,,0,0.357500,,,0,2.422,,,0,6.44000,,,0,833.0550000,24.5440000,-24.5440000
3171,Kepler-1859 b,Kepler-1859,1,2,2021,2.72959995,,,0,0.039400,,,0,1.583,,,0,3.13000,,,0,1331.2500000,43.2650000,-43.2650000
3172,Kepler-1859 c,Kepler-1859,1,2,2023,3.59645081,0.00003644,-0.00003644,0,0.047300,,,0,1.660,0.290,-0.230,0,3.39000,,,0,1331.2500000,43.2650000,-43.2650000
3173,Kepler-186 b,Kepler-186,1,5,2014,3.88679070,0.00000620,-0.00000630,0,0.034300,0.004600,-0.004600,0,1.070,0.120,-0.120,0,1.24000,,,0,177.5940000,0.7740000,-0.7740000
3174,Kepler-186 c,Kepler-186,1,5,2014,7.26730200,0.00001200,-0.00001100,0,0.045100,0.007000,-0.007000,0,1.250,0.140,-0.140,0,2.10000,,,0,177.5940000,0.7740000,-0.7740000
3175,Kepler-186 d,Kepler-186,1,5,2014,13.34299600,0.00002500,-0.00002400,0,0.078100,0.010000,-0.010000,0,1.400,0.160,-0.160,0,2.54000,,,0,177.5940000,0.7740000,-0.7740000
3176,Kepler-186 e,Kepler-186,1,5,2014,22.40770400,0.00007400,-0.00007200,0,0.110000,0.015000,-0.015000,0,1.270,0.150,-0.140,0,2.15000,,,0,177.5940000,0.7740000,-0.7740000
3177,Kepler-186 f,Kepler-186,1,5,2014,129.94410000,0.00130000,-0.00120000,0,0.432000,0.171000,-0.053000,0,1.170,0.080,-0.080,0,1.71000,,,0,177.5940000,0.7740000,-0.7740000
3178,Kepler-1860 b,Kepler-1860,1,1,2021,12.73719978,,,0,0.102100,,,0,1.139,,,0,1.55000,,,0,438.7030000,2.6280000,-2.5970000
3179,Kepler-1861 b,Kepler-1861,1,1,2021,40.03060150,,,0,0.240800,,,0,2.207,,,0,5.50000,,,0,829.9850000,12.3095000,-12.3095000
3180,Kepler-1862 b,Kepler-1862,1,1,2021,16.05730057,,,0,0.119900,,,0,2.203,,,0,5.49000,,,0,1232.1900000,48.0000000,-44.5900000
3181,Kepler-1863 b,Kepler-1863,1,1,2021,44.99760056,,,0,0.255500,,,0,2.263,,,0,5.74000,,,0,865.5460000,11.6365000,-11.6365000
3182,Kepler-1864 b,Kepler-1864,1,1,2021,3.88151002,,,0,0.048800,,,0,0.754,,,0,0.35300,,,0,298.8940000,1.8540000,-1.8310000
3183,Kepler-1865 b,Kepler-1865,1,1,2021,2.52400994,,,0,0.034400,,,0,1.577,,,0,3.11000,,,0,922.2550000,27.3870000,-25.8770000
3184,Kepler-1866 b,Kepler-1866,1,1,2021,11.66009998,,,0,0.101600,,,0,2.082,,,0,4.99000,,,0,976.7370000,18.3170000,-17.6660000
3185,Kepler-1867 b,Kepler-1867,1,1,2021,9.88735962,,,0,0.087200,,,0,1.160,,,0,1.65000,,,0,680.5830000,7.0960000,-6.9540000
3186,Kepler-1868 b,Kepler-1868,1,1,2021,211.03399660,,,0,0.626600,,,0,3.150,,,0,10.10000,,,0,274.1800000,0.9505000,-0.9505000
3187,Kepler-1869 b,Kepler-1869,1,2,2021,8.16736031,,,0,0.079100,,,0,1.120,,,0,1.46000,,,0,113.0250000,0.2910000,-0.2910000
3188,Kepler-1869 c,Kepler-1869,1,2,2023,1.71682830,0.00000941,-0.00000941,0,0.028000,,,0,0.740,0.120,-0.030,0,0.33000,,,0,113.0250000,0.2910000,-0.2910000
3189,Kepler-187 b,Kepler-187,1,2,2014,4.93886400,0.00005800,-0.00005800,0,0.059000,,,0,1.410,0.280,-0.280,0,2.57000,,,0,1143.0000000,33.3100000,-31.5100000
3190,Kepler-187 c,Kepler-187,1,2,2014,10.64026300,0.00004800,-0.00004800,0,0.099000,,,0,2.670,0.520,-0.520,0,7.61000,,,0,1143.0000000,33.3100000,-31.5100000
3191,Kepler-1870 b,Kepler-1870,1,1,2021,3.60694003,,,0,0.045300,,,0,2.101,,,0,5.07000,,,0,407.2160000,2.7520000,-2.7160000
3192,Kepler-1871 b,Kepler-1871,1,1,2021,1.95270002,,,0,0.030800,,,0,2.422,,,0,6.44000,,,0,854.6230000,16.7485000,-16.7485000
3193,Kepler-1872 b,Kepler-1872,1,1,2021,3.82591009,,,0,0.046500,,,0,2.384,,,0,6.28000,,,0,840.1820000,22.3530000,-21.2440000
3194,Kepler-1873 b,Kepler-1873,1,1,2021,0.55884200,,,0,0.012800,,,0,1.626,,,0,3.28000,,,0,820.9570000,26.2335000,-26.2335000
3195,Kepler-1874 b,Kepler-1874,1,1,2021,56.57320023,,,0,0.263300,,,0,2.211,,,0,5.52000,,,0,408.0070000,,
3196,Kepler-1875 b,Kepler-1875,1,1,2021,34.45859909,,,0,0.203900,,,0,3.227,,,0,10.50000,,,0,1660.4500000,140.9300000,-120.8600000
3197,Kepler-1876 b,Kepler-1876,1,1,2021,6.99205000,0.00003800,-0.00003800,0,0.075800,0.001900,-0.001900,0,0.853,0.039,-0.026,0,2.40000,,,1,259.9350000,1.7970000,-1.7730000
3198,Kepler-1877 b,Kepler-1877,1,1,2021,2.37756991,,,0,0.035100,,,0,0.624,,,0,0.17900,,,0,285.3120000,1.8650000,-1.8410000
3199,Kepler-1878 b,Kepler-1878,1,1,2021,4.44587994,,,0,0.052100,,,0,2.920,,,0,8.86000,,,0,1494.3000000,57.8000000,-53.7100000
3200,Kepler-1879 b,Kepler-1879,1,1,2021,10.61340046,,,0,0.095300,,,0,2.065,,,0,4.92000,,,0,627.1710000,8.9880000,-8.7410000
3201,Kepler-188 b,Kepler-188,1,2,2014,2.06189700,0.00001000,-0.00001000,0,0.032000,,,0,1.680,0.760,-0.760,0,3.46000,,,0,968.5440000,22.3800000,-21.4090000
3202,Kepler-188 c,Kepler-188,1,2,2014,5.99655300,0.00001500,-0.00001500,0,0.066000,,,0,3.190,1.450,-1.450,0,10.30000,,,0,968.5440000,22.3800000,-21.4090000
3203,Kepler-1880 b,Kepler-1880,1,1,2021,6.30921984,,,0,0.054000,,,0,2.117,,,0,5.13000,,,0,611.0410000,12.2030000,-11.7430000
3204,Kepler-1881 b,Kepler-1881,1,1,2021,159.39399720,,,0,0.536800,,,0,2.981,,,0,9.17000,,,0,1057.2100000,40.8250000,-40.8250000
3205,Kepler-1882 b,Kepler-1882,1,1,2021,13.78730011,,,0,0.115100,,,0,1.487,,,0,2.81000,,,0,443.3710000,4.2730000,-4.1940000
3206,Kepler-1883 b,Kepler-1883,1,1,2021,103.42700200,,,0,0.443800,,,0,3.251,,,0,10.60000,,,0,1377.6100000,70.8100000,-64.3200000
3207,Kepler-1884 b,Kepler-1884,1,1,2021,8.98832035,,,0,0.084500,,,0,1.814,,,0,3.95000,,,0,1443.0900000,54.0400000,-50.3400000
3208,Kepler-1885 b,Kepler-1885,1,1,2021,2.52255988,,,0,0.036000,,,0,1.511,,,0,2.89000,,,0,818.4820000,14.9450000,-14.4290000
3209,Kepler-1886 b,Kepler-1886,1,1,2021,24.27580070,,,0,0.160000,,,0,2.582,,,0,7.18000,,,0,1059.5100000,39.7200000,-37.0000000
3210,Kepler-1887 b,Kepler-1887,1,1,2021,19.94750023,,,0,0.142100,,,0,2.925,,,0,8.88000,,,0,1366.1800000,78.1500000,-70.2800000
3211,Kepler-1888 b,Kepler-1888,1,1,2021,11.39169979,,,0,0.095600,,,0,1.326,,,0,2.32000,,,0,402.9470000,4.5850000,-4.4850000
3212,Kepler-1889 b,Kepler-1889,1,1,2021,37.30369949,,,0,0.208200,,,0,2.944,,,0,8.98000,,,0,1395.1300000,69.2400000,-63.0800000
3213,Kepler-189 b,Kepler-189,1,2,2014,10.39993100,0.00008500,-0.00008500,0,0.088000,,,0,1.210,0.610,-0.610,0,1.92000,,,0,591.5340000,7.1340000,-6.9690000
3214,Kepler-189 c,Kepler-189,1,2,2014,20.13486600,0.00005700,-0.00005700,0,0.137000,,,0,2.380,1.190,-1.190,0,22.70000,17.10000,-10.60000,0,591.5340000,7.1340000,-6.9690000
3215,Kepler-1890 b,Kepler-1890,1,1,2021,4.82059002,,,0,0.056300,,,0,0.869,,,0,0.58700,,,0,529.5960000,6.7540000,-6.5880000
3216,Kepler-1891 b,Kepler-1891,1,1,2021,4.02229023,,,0,0.047300,,,0,1.521,,,0,2.93000,,,0,596.2400000,6.0705000,-6.0705000
3217,Kepler-1892 b,Kepler-1892,1,1,2021,6.33123016,,,0,0.063300,,,0,1.837,,,0,4.03000,,,0,851.5950000,25.7040000,-24.2650000
3218,Kepler-1893 b,Kepler-1893,1,1,2021,4.17936993,,,0,0.050400,,,0,1.706,,,0,3.55000,,,0,1050.7200000,27.4100000,-26.0700000
3219,Kepler-1894 b,Kepler-1894,1,2,2021,2.76266003,,,0,0.038500,,,0,1.201,,,0,1.87000,,,0,935.1910000,24.7450000,-23.5230000
3220,Kepler-1894 c,Kepler-1894,1,2,2023,5.05368985,0.00005076,-0.00005076,0,0.057600,,,0,1.210,0.370,-0.110,0,1.92000,,,0,935.1910000,24.7450000,-23.5230000
3221,Kepler-1895 b,Kepler-1895,1,1,2021,6.07029009,,,0,0.061500,,,0,2.119,,,0,5.14000,,,0,984.1870000,29.8530000,-28.1730000
3222,Kepler-1896 b,Kepler-1896,1,1,2021,44.87020111,,,0,0.252900,,,0,3.099,,,0,9.80000,,,0,1732.9100000,100.0300000,-89.8700000
3223,Kepler-1897 b,Kepler-1897,1,1,2021,24.22030067,,,0,0.154600,,,0,2.814,,,0,8.32000,,,0,983.1740000,37.2760000,-34.6890000
3224,Kepler-1898 b,Kepler-1898,1,1,2021,4.76562023,,,0,0.052200,,,0,0.934,,,0,0.76000,,,0,360.9210000,1.8970000,-1.8780000
3225,Kepler-1899 b,Kepler-1899,1,1,2021,4.09577990,,,0,0.045700,,,0,1.551,,,0,3.02000,,,0,711.5090000,18.4820000,-18.4820000
3226,Kepler-19 b,Kepler-19,1,3,2011,9.28699000,0.00000000,0.00000000,0,0.084600,0.001200,-0.001200,0,2.209,0.048,-0.048,0,6.10000,2.80000,-2.70000,0,218.5620000,0.9750000,-0.9660000
3227,Kepler-19 c,Kepler-19,1,3,2011,28.73100000,0.01200000,-0.00500000,0,0.176574,,,0,3.680,,,0,13.10000,2.70000,-2.70000,0,218.5620000,0.9750000,-0.9660000
3228,Kepler-19 d,Kepler-19,1,3,2017,62.95000000,0.04000000,-0.30000000,0,,,,,5.060,,,0,22.50000,1.20000,-5.60000,0,218.5620000,0.9750000,-0.9660000
3229,Kepler-190 b,Kepler-190,1,2,2014,2.01999900,0.00000300,-0.00000300,0,0.030000,,,0,1.560,0.110,-0.110,0,3.05000,,,0,433.3870000,2.7670000,-2.7330000
3230,Kepler-190 c,Kepler-190,1,2,2014,3.76302400,0.00000900,-0.00000900,0,0.045000,,,0,1.460,0.100,-0.100,0,2.73000,,,0,433.3870000,2.7670000,-2.7330000
3231,Kepler-1900 b,Kepler-1900,1,1,2021,2.98622990,,,0,0.042000,,,0,1.623,,,0,3.27000,,,0,1540.4300000,84.6300000,-76.4000000
3232,Kepler-1901 b,Kepler-1901,1,1,2021,3.48412991,,,0,0.045300,,,0,1.474,,,0,2.77000,,,0,1028.3700000,25.8000000,-24.5800000
